"participant_id","pic_id","n_lineups","age","gender","academic_study","computer_mouse","recruitment","dataset_id","set","curvature","target","null","scale","correct","response_no","binary_response","conf_level","choice_reason"
"7f475c2ea0940f6ab372994b16b1d335","14",12,"36-40","Male","Prefer not to answer","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","log",10,"10",1,"Very Certain","Different shape, Different slope"
"7f475c2ea0940f6ab372994b16b1d335","27",12,"36-40","Male","Prefer not to answer","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","linear",9,"5,9",1,"Neutral","Different range, Different shape, Different slope"
"7f475c2ea0940f6ab372994b16b1d335","32",12,"36-40","Male","Prefer not to answer","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","log",12,"3",0,"Uncertain","Clustering"
"e9ea9875fe4c8941bc93c81cf59979c0","21",12,"19-25","Female","Some Graduate Courses","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","linear",1,"10",0,"Certain","Different range"
"e9ea9875fe4c8941bc93c81cf59979c0","11",12,"19-25","Female","Some Graduate Courses","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","linear",17,"10",0,"Uncertain","Different range"
"e9ea9875fe4c8941bc93c81cf59979c0","31",12,"19-25","Female","Some Graduate Courses","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","linear",12,"12",1,"Certain","Different slope"
"e9ea9875fe4c8941bc93c81cf59979c0","28",12,"19-25","Female","Some Graduate Courses","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","log",9,"1,9",1,"Very Certain","Different shape, Different slope"
"e9ea9875fe4c8941bc93c81cf59979c0","12",12,"19-25","Female","Some Graduate Courses","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","log",17,"17",1,"Very Certain","Different slope"
"e9ea9875fe4c8941bc93c81cf59979c0","7",12,"19-25","Female","Some Graduate Courses","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","linear",14,"14",1,"Certain","Different shape"
"e9ea9875fe4c8941bc93c81cf59979c0","22",12,"19-25","Female","Some Graduate Courses","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","log",1,"1",1,"Certain","Different shape, Different slope"
"e9ea9875fe4c8941bc93c81cf59979c0","13",12,"19-25","Female","Some Graduate Courses","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","linear",10,"13",0,"Uncertain","Different range"
"e9ea9875fe4c8941bc93c81cf59979c0","8",12,"19-25","Female","Some Graduate Courses","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","log",14,"14",1,"Very Certain","Different shape, Different slope"
"e9ea9875fe4c8941bc93c81cf59979c0","14",12,"19-25","Female","Some Graduate Courses","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","log",10,"10",1,"Very Certain","Different shape, Different slope"
"e9ea9875fe4c8941bc93c81cf59979c0","27",12,"19-25","Female","Some Graduate Courses","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","linear",9,"10",0,"Very Certain","Different shape"
"e9ea9875fe4c8941bc93c81cf59979c0","32",12,"19-25","Female","Some Graduate Courses","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","log",12,"4",0,"Neutral","Different range"
"b197cd5ee399484d36023056b3e23b5d","21",12,"36-40","Female","Undergraduate Degree","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","linear",1,"10",0,"Certain","Different slope"
"b197cd5ee399484d36023056b3e23b5d","30",12,"36-40","Female","Undergraduate Degree","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","log",12,"5",0,"Neutral","Different range"
"b197cd5ee399484d36023056b3e23b5d","31",12,"36-40","Female","Undergraduate Degree","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","linear",12,"3",0,"Certain","Different shape"
"b197cd5ee399484d36023056b3e23b5d","28",12,"36-40","Female","Undergraduate Degree","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","log",9,"15",0,"Certain","Different shape"
"b197cd5ee399484d36023056b3e23b5d","30",12,"36-40","Female","Undergraduate Degree","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","log",12,"16",0,"Certain","Clustering"
"b197cd5ee399484d36023056b3e23b5d","28",12,"36-40","Female","Undergraduate Degree","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","log",9,"10",0,"Neutral","Different slope"
"b197cd5ee399484d36023056b3e23b5d","31",12,"36-40","Female","Undergraduate Degree","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","linear",12,"13",0,"Certain","Clustering"
"b197cd5ee399484d36023056b3e23b5d","15",12,"36-40","Female","Undergraduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"7",0,"Neutral","Different slope"
"b197cd5ee399484d36023056b3e23b5d","9",12,"36-40","Female","Undergraduate Degree","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","linear",15,"15",1,"Certain","Clustering"
"b197cd5ee399484d36023056b3e23b5d","15",12,"36-40","Female","Undergraduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"14",0,"Neutral","Clustering, Different slope"
"b197cd5ee399484d36023056b3e23b5d","15",12,"36-40","Female","Undergraduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"18",0,"Neutral","Clustering, Different shape"
"b197cd5ee399484d36023056b3e23b5d","26",12,"36-40","Female","Undergraduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","log",1,"1",1,"Certain","Different range"
"b66d28881ee9e1dc5bc743b5f5237c21","26",12,"36-40","Male","Graduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","log",1,"1",1,"Very Certain","Different shape, Different slope"
"b66d28881ee9e1dc5bc743b5f5237c21","11",12,"36-40","Male","Graduate Degree","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","linear",17,"17",1,"Certain","Different slope"
"b66d28881ee9e1dc5bc743b5f5237c21","31",12,"36-40","Male","Graduate Degree","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","linear",12,"4",0,"Uncertain","Different range, Outlier(s)"
"b66d28881ee9e1dc5bc743b5f5237c21","28",12,"36-40","Male","Graduate Degree","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","log",9,"9",1,"Neutral","Different shape, Different slope"
"b66d28881ee9e1dc5bc743b5f5237c21","30",12,"36-40","Male","Graduate Degree","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","log",12,"12",1,"Very Uncertain","Different slope"
"b66d28881ee9e1dc5bc743b5f5237c21","28",12,"36-40","Male","Graduate Degree","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","log",9,"9",1,"Certain","Different shape"
"b66d28881ee9e1dc5bc743b5f5237c21","31",12,"36-40","Male","Graduate Degree","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","linear",12,"8",0,"Neutral","Clustering, Different shape"
"b66d28881ee9e1dc5bc743b5f5237c21","15",12,"36-40","Male","Graduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"9",0,"Uncertain","Clustering, Different range"
"b66d28881ee9e1dc5bc743b5f5237c21","9",12,"36-40","Male","Graduate Degree","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","linear",15,"15",1,"Neutral","Clustering"
"b66d28881ee9e1dc5bc743b5f5237c21","15",12,"36-40","Male","Graduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"14",0,"Uncertain","Clustering, Different range"
"b66d28881ee9e1dc5bc743b5f5237c21","5",12,"36-40","Male","Graduate Degree","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","linear",12,"12",1,"Neutral","Clustering"
"b66d28881ee9e1dc5bc743b5f5237c21","22",12,"36-40","Male","Graduate Degree","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","log",1,"1",1,"Certain","Different range, Different shape"
"8e1e6f44df4fdfc02ea3011f410571bc","6",13,"31-35","Male","Some Graduate Courses","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","log",12,"11",0,"Uncertain","Different slope"
"8e1e6f44df4fdfc02ea3011f410571bc","6",13,"31-35","Male","Some Graduate Courses","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","log",12,"11",0,"Uncertain","Clustering"
"8e1e6f44df4fdfc02ea3011f410571bc","8",13,"31-35","Male","Some Graduate Courses","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","log",14,"14",1,"Very Certain","Different shape"
"8e1e6f44df4fdfc02ea3011f410571bc","12",13,"31-35","Male","Some Graduate Courses","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","log",17,"17",1,"Very Certain","Different shape"
"8e1e6f44df4fdfc02ea3011f410571bc","24",13,"31-35","Male","Some Graduate Courses","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","log",13,"9",0,"Very Uncertain","Clustering"
"8e1e6f44df4fdfc02ea3011f410571bc","5",13,"31-35","Male","Some Graduate Courses","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","linear",12,"9",0,"Very Uncertain","Different slope"
"8e1e6f44df4fdfc02ea3011f410571bc","22",13,"31-35","Male","Some Graduate Courses","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","log",1,"1",1,"Certain","Different shape"
"8e1e6f44df4fdfc02ea3011f410571bc","25",13,"31-35","Male","Some Graduate Courses","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"1",1,"Certain","Different range, Different shape"
"8e1e6f44df4fdfc02ea3011f410571bc","16",13,"31-35","Male","Some Graduate Courses","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","log",10,"10",1,"Neutral","Different shape"
"8e1e6f44df4fdfc02ea3011f410571bc","12",13,"31-35","Male","Some Graduate Courses","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","log",17,"17",1,"Very Certain","Different shape"
"8e1e6f44df4fdfc02ea3011f410571bc","23",13,"31-35","Male","Some Graduate Courses","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","linear",13,"13",1,"Uncertain","Clustering"
"8e1e6f44df4fdfc02ea3011f410571bc","11",13,"31-35","Male","Some Graduate Courses","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","linear",17,"17",1,"Certain","Clustering"
"8e1e6f44df4fdfc02ea3011f410571bc","31",13,"31-35","Male","Some Graduate Courses","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","linear",12,"8",0,"Very Uncertain","Different range"
"f7a489bae837387534a97d867fd310b9","12",11,"26-30","Male","Graduate Degree","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","log",17,"17",1,"Certain","Different shape"
"f7a489bae837387534a97d867fd310b9","21",11,"26-30","Male","Graduate Degree","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","linear",1,"1",1,"Certain","Clustering, Outlier(s)"
"f7a489bae837387534a97d867fd310b9","31",11,"26-30","Male","Graduate Degree","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","linear",12,"8",0,"Neutral","Clustering, Different slope"
"f7a489bae837387534a97d867fd310b9","25",11,"26-30","Male","Graduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"1",1,"Certain","Clustering, Different range, Different shape"
"f7a489bae837387534a97d867fd310b9","15",11,"26-30","Male","Graduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"14",0,"Very Certain","Clustering, Outlier(s)"
"f7a489bae837387534a97d867fd310b9","25",11,"26-30","Male","Graduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"1",1,"Very Certain","Clustering, Different range, Different shape, Outlier(s)"
"f7a489bae837387534a97d867fd310b9","16",11,"26-30","Male","Graduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","log",10,"10",1,"Certain","Different shape"
"f7a489bae837387534a97d867fd310b9","28",11,"26-30","Male","Graduate Degree","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","log",9,"9",1,"Very Certain","Different shape"
"f7a489bae837387534a97d867fd310b9","22",11,"26-30","Male","Graduate Degree","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","log",1,"1",1,"Certain","Clustering, Different shape"
"f7a489bae837387534a97d867fd310b9","32",11,"26-30","Male","Graduate Degree","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","log",12,"12",1,"Neutral","Different shape, Different slope"
"f7a489bae837387534a97d867fd310b9","28",11,"26-30","Male","Graduate Degree","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","log",9,"9",1,"Very Certain","Clustering, Different shape, Different slope"
"1ccc6fd00f3e82797a1fa9871c057fd3","12",11,"19-25","Male","Graduate Degree","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","log",17,"17",1,"Very Certain","Different range"
"1ccc6fd00f3e82797a1fa9871c057fd3","21",11,"19-25","Male","Graduate Degree","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","linear",1,"1",1,"Very Certain","Outlier(s)"
"1ccc6fd00f3e82797a1fa9871c057fd3","8",11,"19-25","Male","Graduate Degree","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","log",14,"14",1,"Certain","Different shape, Different slope"
"1ccc6fd00f3e82797a1fa9871c057fd3","16",11,"19-25","Male","Graduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","log",10,"13",0,"Certain","Outlier(s)"
"1ccc6fd00f3e82797a1fa9871c057fd3","24",11,"19-25","Male","Graduate Degree","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","log",13,"13",1,"Certain","Different shape"
"1ccc6fd00f3e82797a1fa9871c057fd3","28",11,"19-25","Male","Graduate Degree","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","log",9,"9",1,"Certain","Different shape"
"1ccc6fd00f3e82797a1fa9871c057fd3","15",11,"19-25","Male","Graduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"14",0,"Certain","Outlier(s)"
"1ccc6fd00f3e82797a1fa9871c057fd3","9",11,"19-25","Male","Graduate Degree","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","linear",15,"15",1,"Very Certain","Different range"
"1ccc6fd00f3e82797a1fa9871c057fd3","15",11,"19-25","Male","Graduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"1",0,"Certain","Outlier(s)"
"1ccc6fd00f3e82797a1fa9871c057fd3","27",11,"19-25","Male","Graduate Degree","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","linear",9,"9",1,"Neutral","Different shape"
"1ccc6fd00f3e82797a1fa9871c057fd3","22",11,"19-25","Male","Graduate Degree","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","log",1,"1",1,"Certain","Different shape"
"8cdebd08938729bc254851e7eff23294","26",11,"36-40","Male","Graduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","log",1,"1",1,"Very Certain","Different slope"
"8cdebd08938729bc254851e7eff23294","27",11,"36-40","Male","Graduate Degree","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","linear",9,"10",0,"Neutral","Different slope"
"8cdebd08938729bc254851e7eff23294","6",11,"36-40","Male","Graduate Degree","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","log",12,"12",1,"Very Certain","Outlier(s)"
"8cdebd08938729bc254851e7eff23294","14",11,"36-40","Male","Graduate Degree","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","log",10,"10",1,"Certain","Different shape"
"8cdebd08938729bc254851e7eff23294","15",11,"36-40","Male","Graduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"10",1,"Uncertain","Outlier(s)"
"8cdebd08938729bc254851e7eff23294","25",11,"36-40","Male","Graduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"1",1,"Very Certain","Outlier(s)"
"8cdebd08938729bc254851e7eff23294","16",11,"36-40","Male","Graduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","log",10,"10",1,"Certain","Clustering"
"8cdebd08938729bc254851e7eff23294","28",11,"36-40","Male","Graduate Degree","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","log",9,"9",1,"Very Certain","Different shape"
"8cdebd08938729bc254851e7eff23294","22",11,"36-40","Male","Graduate Degree","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","log",1,"1",1,"Very Certain","Different shape"
"8cdebd08938729bc254851e7eff23294","29",11,"36-40","Male","Graduate Degree","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","linear",12,"14",0,"Uncertain","Different range"
"8cdebd08938729bc254851e7eff23294","31",11,"36-40","Male","Graduate Degree","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","linear",12,"12",1,"Very Certain","Different shape"
"8f8316acd725cd828958c9520b0497bd","15",12,"26-30","Male","Graduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"9",0,"Neutral","Different shape"
"8f8316acd725cd828958c9520b0497bd","24",12,"26-30","Male","Graduate Degree","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","log",13,"9",0,"Certain","Clustering"
"8f8316acd725cd828958c9520b0497bd","28",12,"26-30","Male","Graduate Degree","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","log",9,"9",1,"Certain","Different slope"
"8f8316acd725cd828958c9520b0497bd","21",12,"26-30","Male","Graduate Degree","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","linear",1,"1",1,"Neutral","Different slope"
"8f8316acd725cd828958c9520b0497bd","6",12,"26-30","Male","Graduate Degree","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","log",12,"12",1,"Certain","Different shape, Different slope"
"8f8316acd725cd828958c9520b0497bd","30",12,"26-30","Male","Graduate Degree","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","log",12,"11",0,"Uncertain","Different shape"
"8f8316acd725cd828958c9520b0497bd","25",12,"26-30","Male","Graduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"19",0,"Uncertain","Different range"
"8f8316acd725cd828958c9520b0497bd","26",12,"26-30","Male","Graduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","log",1,"1",1,"Certain","Different slope"
"8f8316acd725cd828958c9520b0497bd","12",12,"26-30","Male","Graduate Degree","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","log",17,"17",1,"Very Certain","Different slope"
"8f8316acd725cd828958c9520b0497bd","23",12,"26-30","Male","Graduate Degree","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","linear",13,"13",1,"Certain","Different slope"
"8f8316acd725cd828958c9520b0497bd","11",12,"26-30","Male","Graduate Degree","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","linear",17,"17",1,"Certain","Different slope, Outlier(s)"
"8f8316acd725cd828958c9520b0497bd","31",12,"26-30","Male","Graduate Degree","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","linear",12,"3",0,"Neutral","Clustering"
"5a0631344d29a898744786ec47354614","8",11,"19-25","Female","Undergraduate Degree","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","log",14,"16",0,"Neutral","Different shape"
"5a0631344d29a898744786ec47354614","21",11,"19-25","Female","Undergraduate Degree","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","linear",1,"17",0,"Very Uncertain","Different range"
"5a0631344d29a898744786ec47354614","14",11,"19-25","Female","Undergraduate Degree","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","log",10,"3",0,"Certain","Outlier(s)"
"5a0631344d29a898744786ec47354614","6",11,"19-25","Female","Undergraduate Degree","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","log",12,"6",0,"Uncertain","Clustering"
"5a0631344d29a898744786ec47354614","30",11,"19-25","Female","Undergraduate Degree","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","log",12,"18",0,"Certain","Different slope"
"5a0631344d29a898744786ec47354614","25",11,"19-25","Female","Undergraduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"8",0,"Neutral","Different range"
"5a0631344d29a898744786ec47354614","26",11,"19-25","Female","Undergraduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","log",1,"6",0,"Neutral","Different slope"
"5a0631344d29a898744786ec47354614","12",11,"19-25","Female","Undergraduate Degree","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","log",17,"19",0,"Uncertain","Different shape"
"5a0631344d29a898744786ec47354614","23",11,"19-25","Female","Undergraduate Degree","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","linear",13,"2",0,"Certain","Outlier(s)"
"5a0631344d29a898744786ec47354614","11",11,"19-25","Female","Undergraduate Degree","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","linear",17,"13",0,"Neutral","Different slope"
"5a0631344d29a898744786ec47354614","31",11,"19-25","Female","Undergraduate Degree","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","linear",12,"5",0,"Neutral","Different shape"
"b5e4e099b1b8428e241f5142b6c7db5b","12",12,"26-30","Male","Some Undergraduate Courses","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","log",17,"17",1,"Very Certain","Different slope"
"b5e4e099b1b8428e241f5142b6c7db5b","14",12,"26-30","Male","Some Undergraduate Courses","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","log",10,"10",1,"Very Certain","Different shape"
"b5e4e099b1b8428e241f5142b6c7db5b","32",12,"26-30","Male","Some Undergraduate Courses","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","log",12,"20,3,19",0,"Neutral","Clustering"
"b5e4e099b1b8428e241f5142b6c7db5b","21",12,"26-30","Male","Some Undergraduate Courses","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","linear",1,"1",1,"Very Certain","Clustering, Different slope"
"b5e4e099b1b8428e241f5142b6c7db5b","26",12,"26-30","Male","Some Undergraduate Courses","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","log",1,"1",1,"Very Certain","Different slope"
"b5e4e099b1b8428e241f5142b6c7db5b","12",12,"26-30","Male","Some Undergraduate Courses","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","log",17,"17",1,"Very Certain","Different slope"
"b5e4e099b1b8428e241f5142b6c7db5b","6",12,"26-30","Male","Some Undergraduate Courses","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","log",12,"11",0,"Neutral","Clustering"
"b5e4e099b1b8428e241f5142b6c7db5b","24",12,"26-30","Male","Some Undergraduate Courses","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","log",13,"2",0,"Very Certain","Different range"
"b5e4e099b1b8428e241f5142b6c7db5b","14",12,"26-30","Male","Some Undergraduate Courses","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","log",10,"10",1,"Very Certain","Different slope"
"b5e4e099b1b8428e241f5142b6c7db5b","21",12,"26-30","Male","Some Undergraduate Courses","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","linear",1,"1",1,"Very Certain","Different range, Different slope"
"b5e4e099b1b8428e241f5142b6c7db5b","14",12,"26-30","Male","Some Undergraduate Courses","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","log",10,"19,13,4,10",1,"Neutral","Clustering, Different range, Different slope"
"b5e4e099b1b8428e241f5142b6c7db5b","25",12,"26-30","Male","Some Undergraduate Courses","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"1",1,"Very Certain","Different slope"
"7e253ee2e500eb504dd9dc29e91018f0","32",12,"41-45","Male","High School or Less","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","log",12,"3,19,20",0,"Neutral","Clustering"
"7e253ee2e500eb504dd9dc29e91018f0","8",12,"41-45","Male","High School or Less","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","log",14,"14",1,"Certain","Different slope"
"7e253ee2e500eb504dd9dc29e91018f0","7",12,"41-45","Male","High School or Less","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","linear",14,"14",1,"Neutral","Outlier(s)"
"7e253ee2e500eb504dd9dc29e91018f0","27",12,"41-45","Male","High School or Less","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","linear",9,"10",0,"Uncertain","Different range"
