Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
623b70e7828a8ce1dd637570,60dca1012ab07b005628136f,REJECTED,2022-03-23T19:11:35.916000Z,2022-03-23T19:12:05.777000Z,2022-03-23T20:11:40.337000Z,,30,NOCODE,114,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
623b70e9703b2df6bcc92974,6169c0667a27823dc8059c88,APPROVED,2022-03-23T19:11:37.884000Z,2022-03-23T20:34:49.512000Z,2022-03-23T20:37:33.684000Z,,4992,52BD9173,244,"English, Hungarian",27,Male,White,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,Hungarian,DATA_EXPIRED,DATA_EXPIRED
623b70f771c894e678042007,5df50a49a98a7a3924e4137e,APPROVED,2022-03-23T19:14:03.358000Z,2022-03-23T20:33:11.929000Z,2022-03-23T20:33:19.041000Z,,4749,52BD9173,670,"English, Portuguese",25,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Other
623b710026a795cdf25d401f,60eeaf5456385a4e1e0e838d,REJECTED,2022-03-23T19:12:00.472000Z,2022-03-23T19:23:17.264000Z,2022-03-23T20:24:42.755000Z,,677,NOCODE,91,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
623b711afb553e5f6912b1a9,5f69e356d68b93020e622bf2,APPROVED,2022-03-23T19:12:26.589000Z,2022-03-23T20:20:07.063000Z,2022-03-23T20:20:42.781000Z,,4061,52BD9173,427,"Polish, English",21,Male,White,Poland,Poland,Poland,Polish,Yes,Other
623b713c454ef9de055675e5,6105b127cdbc9d4077b3bf98,APPROVED,2022-03-23T19:14:16.675000Z,2022-03-23T20:41:31.299000Z,2022-03-23T20:43:52.262000Z,,5235,52BD9173,95,"Afrikaans, English",24,Female,Mixed,South Africa,South Africa,South Africa,Afrikaans,No,Full-Time
623b71590490639254e022b4,60ccea5a5556abe9c0b13dff,APPROVED,2022-03-23T19:13:29.645000Z,2022-03-23T20:41:01.405000Z,2022-03-23T20:43:50.896000Z,,5252,52BD9173,197,English,25,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time
623b71616c803a5610b33315,61314fbda0ad57bb6d9d32b3,APPROVED,2022-03-23T19:13:55.969000Z,2022-03-23T20:29:11.603000Z,2022-03-23T20:30:41.474000Z,,4516,52BD9173,200,"Spanish, English",31,Female,Other,Mexico,Mexico,Mexico,Spanish,No,Unemployed (and job seeking)
623b716fdcc44ad521781337,60ba6031b6dde7c5b869bf74,APPROVED,2022-03-23T19:13:51.785000Z,2022-03-23T19:54:59.560000Z,2022-03-23T19:58:30.379000Z,,2468,52BD9173,126,"Portuguese, English",21,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
623b718fd9e41fb5494acf6d,614251a1db9a90395e5dab30,APPROVED,2022-03-23T19:14:44.518000Z,2022-03-23T20:47:38.925000Z,2022-03-23T20:47:42.595000Z,,5575,52BD9173,129,"Afrikaans, English",27,Female,Mixed,South Africa,South Africa,South Africa,English,No,Full-Time
623b71a31149539390916047,60ba46740472bd36868efcb0,APPROVED,2022-03-23T19:14:43.480000Z,2022-03-23T20:29:23.875000Z,2022-03-23T20:30:38.972000Z,,4481,52BD9173,273,"German, Greek, Spanish, English",25,Female,White,Greece,Greece,Greece,Greek,Yes,Due to start a new job within the next month
623b71a6cb4b316a3aaf93fa,613f59d7f0f631a278aca6e8,APPROVED,2022-03-23T19:18:05.093000Z,2022-03-23T20:13:39.721000Z,2022-03-23T20:13:45.397000Z,,3335,52BD9173,328,English,20,Female,Black,South Africa,South Africa,South Africa,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
623b71a764a8c465107a2b90,61700111739dcafe5af45f13,APPROVED,2022-03-23T19:14:59.703000Z,2022-03-23T20:26:33.179000Z,2022-03-23T20:30:36.508000Z,,4294,52BD9173,58,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED
623b71b411b0b11aacfc098a,610696b760d7a00472462bb2,APPROVED,2022-03-23T19:18:53.124000Z,2022-03-23T19:56:22.461000Z,2022-03-23T19:58:23.732000Z,,2250,52BD9173,174,English,30,Male,Black,Nigeria,Poland,Nigeria,Afrikaans,DATA_EXPIRED,DATA_EXPIRED
623b71be2badd84a280a0ea8,615c82cd7a9be5aee38302b2,APPROVED,2022-03-23T19:15:10.906000Z,2022-03-23T19:55:58.642000Z,2022-03-23T19:58:29.011000Z,,2448,52BD9173,146,"Afrikaans, English, German",29,Female,Mixed,Zimbabwe,South Africa,Zimbabwe,English,DATA_EXPIRED,DATA_EXPIRED
623b71cc659a2804d91dda6c,61320873b568fa35a206c2b8,APPROVED,2022-03-23T19:15:27.847000Z,2022-03-23T20:16:22.870000Z,2022-03-23T20:17:03.784000Z,,3656,52BD9173,228,"English, Portuguese, Spanish",20,Male,White,Portugal,Portugal,Portugal,Portuguese,DATA_EXPIRED,Part-Time
623b71d8fa1b5a8f91a9a5ab,5e02931e814bbae142609c02,APPROVED,2022-03-23T19:15:41.777000Z,2022-03-23T20:29:17.717000Z,2022-03-23T20:30:34.750000Z,,4416,52BD9173,333,"English, Spanish",28,Female,White,Spain,Spain,Spain,Spanish,Yes,Part-Time
623b72081c987d6fdacbf0ff,60fef19b9c12d84b5a87fa1d,APPROVED,2022-03-23T19:16:24.426000Z,2022-03-23T19:51:59.873000Z,2022-03-23T19:58:28.207000Z,,2136,52BD9173,201,"Polish, English",24,Female,White,Poland,Poland,Poland,Polish,No,Full-Time
623b720cc6a1b7451a960ddf,60f8ad596f73b24de783aab7,APPROVED,2022-03-23T19:16:59.385000Z,2022-03-24T03:43:10.080000Z,2022-03-24T03:43:10.249000Z,,30371,Manual Completion,255,"Spanish, English",21,Female,Other,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking)
623b7220a24a8084e6796161,60204458e6a42863349abc9f,APPROVED,2022-03-23T19:17:06.790000Z,2022-03-23T19:54:51.337000Z,2022-03-23T19:58:27.692000Z,,2265,52BD9173,464,"Portuguese, English",25,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Other
623b727178d7de470f18c35e,5da8912f5a994b001650f01f,APPROVED,2022-03-23T19:22:37.969000Z,2022-03-23T20:04:46.515000Z,2022-03-23T20:10:01.244000Z,,2529,52BD9173,477,"Portuguese, English, French, Spanish",41,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
623b7277cf6b117334776309,5efb4b33c7a6250848455390,APPROVED,2022-03-23T19:18:15.480000Z,2022-03-23T20:39:44.576000Z,2022-03-23T20:43:47.511000Z,,4890,52BD9173,197,"English, Italian, Spanish",30,Male,White,Argentina,Hungary,Argentina,Spanish,DATA_EXPIRED,DATA_EXPIRED
623b72920b1607e4c7e34039,5fa976c94762931338a445e3,APPROVED,2022-03-23T19:18:42.226000Z,2022-03-23T19:55:20.985000Z,2022-03-23T19:58:26.189000Z,,2199,52BD9173,313,"Polish, English",26,Female,White,Poland,Poland,Poland,Polish,No,Full-Time
623b72a19c5cb84c8f4899e3,5f439781d850b5045ffb4af2,APPROVED,2022-03-23T19:19:53.918000Z,2022-03-23T19:50:36.496000Z,2022-03-23T19:58:24.728000Z,,1843,45E1DA22,377,Polish,23,Male,White,Poland,Poland,Poland,Polish,No,Unemployed (and job seeking)
623b72e0fb6707e7e9ff214c,609bfd97a7c95881330491d4,APPROVED,2022-03-23T19:20:00.175000Z,2022-03-23T20:09:04.939000Z,2022-03-23T20:10:10.358000Z,,2945,52BD9173,433,"English, Polish, German, French",29,Male,White,Poland,Poland,Poland,Polish,No,Other
623b72ea2ba9a4de644eadd3,605bb2d399a81480f9f2bd01,APPROVED,2022-03-23T19:20:15.956000Z,2022-03-23T19:47:45.886000Z,2022-03-23T19:48:42.286000Z,,1650,52BD9173,142,"English, Portuguese, Spanish",27,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
623b72f9c55c548346729ff2,5fbbf3f438be4c025df6cdd4,APPROVED,2022-03-23T19:20:39.244000Z,2022-03-23T20:02:53.256000Z,2022-03-23T20:10:06.231000Z,,2535,52BD9173,429,"Italian, English",30,Male,White,Italy,Italy,Italy,Italian,Yes,Part-Time
623b730212904d8370804490,613a4bd6e4259b64db005489,APPROVED,2022-03-23T19:20:34.101000Z,2022-03-23T20:04:36.889000Z,2022-03-23T20:10:07.482000Z,,2643,52BD9173,242,"Spanish, English",25,Male,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Full-Time
623b731b40e91687efc7640f,6147c45e2fd30e98355c1e52,APPROVED,2022-03-23T19:20:59.085000Z,2022-03-23T19:52:50.234000Z,2022-03-23T19:58:22.579000Z,,1912,52BD9173,363,"Catalan, English, Spanish",26,Male,White,Spain,Spain,Spain,Spanish,No,Unemployed (and job seeking)
623b7348333f00557eb9c3d1,60fad4e902fc2dbdc07d0f91,APPROVED,2022-03-23T19:21:50.666000Z,2022-03-23T19:46:53.284000Z,2022-03-23T19:48:39.140000Z,,1503,52BD9173,37,"Portuguese, English",24,Female,White,Portugal,Portugal,Portugal,Portuguese,DATA_EXPIRED,DATA_EXPIRED
623b7351eee57a3337a51b90,5fd7a37c8fe426000a124121,APPROVED,2022-03-23T19:21:53.182000Z,2022-03-23T21:05:29.723000Z,2022-03-23T21:05:41.997000Z,,6217,52BD9173,162,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED
623b73828818bea34f23f939,5bd47bddf00299000168122e,APPROVED,2022-03-23T19:23:01.069000Z,2022-03-23T20:30:24.648000Z,2022-03-23T20:30:31.760000Z,,4044,52BD9173,681,"English, Polish, German",36,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
623b738bea6b0207c760e897,5d00bb3b51669b000136a986,APPROVED,2022-03-23T19:22:51.863000Z,2022-03-23T20:16:46.396000Z,2022-03-23T20:37:20.280000Z,,3235,52BD9173,774,"Slovenian, Polish, Russian, Czech, English",41,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
623b73a29ca80f1912bac51d,5de42a01a7cb2401ccc682c3,APPROVED,2022-03-23T19:23:14.223000Z,2022-03-23T19:57:38.842000Z,2022-03-23T19:58:21.223000Z,,2065,52BD9173,592,"English, Polish",33,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
623b73c4d3bc9d55f98d8529,5f6e0be76cea482e27d38c95,APPROVED,2022-03-23T19:23:57.733000Z,2022-03-23T20:04:08.482000Z,2022-03-23T20:09:57.660000Z,,2411,52BD9173,425,"English, Polish, German",21,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
623b74ae9b8f83070029cc27,5c74379e4bf96800013d2baf,APPROVED,2022-03-23T19:27:42.244000Z,2022-03-23T20:21:25.173000Z,2022-03-23T20:30:23.871000Z,,3223,52BD9173,558,"English, Finnish, Russian, Spanish, Swedish, Estonian, German",45,Female,White,Estonia,Estonia,Estonia,Estonian,No,Part-Time
623b753d5b7b7e65dedb33ab,5d70ec2138ac7e00012f817b,APPROVED,2022-03-23T19:30:09.418000Z,2022-03-23T20:08:28.620000Z,2022-03-23T20:09:56.417000Z,,2300,52BD9173,606,"Portuguese, English",24,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
623b754d264bf9a3e3c438db,60b92000a06b6bdf0115d983,APPROVED,2022-03-23T19:30:21.266000Z,2022-03-23T19:58:22.826000Z,2022-03-23T19:58:31.330000Z,,1682,52BD9173,369,"Portuguese, Spanish, English",21,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Part-Time
623b75b09db14908641510d2,5f05f1b685012f012ed7520d,APPROVED,2022-03-23T19:33:00.726000Z,2022-03-23T20:00:07.761000Z,2022-03-23T20:00:10.979000Z,,1628,52BD9173,337,"Polish, English",22,Female,White,Poland,Poland,Poland,Polish,Yes,Unemployed (and job seeking)
623b75d9ad6f606f22b9388e,5d470e24c46fcd001a238820,APPROVED,2022-03-23T19:32:43.336000Z,2022-03-23T19:55:59.895000Z,2022-03-23T19:58:19.761000Z,,1397,52BD9173,494,"Greek, English",36,Male,White,Greece,Greece,Greece,Greek,No,Full-Time
623b7638a2f222e24e56f11f,5eaabaabde4724000969d4d1,APPROVED,2022-03-23T19:35:53.533000Z,2022-03-23T20:11:03.694000Z,2022-03-23T20:13:43.847000Z,,2111,52BD9173,191,"English, Greek",26,Male,White,Greece,Greece,Greece,Greek,No,Unemployed (and job seeking)
623b7645a840a5a16514fd39,5c86d4f7d7c01f001660d938,APPROVED,2022-03-23T19:34:29.590000Z,2022-03-23T20:49:21.581000Z,2022-03-23T20:55:17.184000Z,,4492,52BD9173,551,English,28,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
623b768e6c85874ed54fea89,5d2bba2bc22768001766cebb,APPROVED,2022-03-23T19:35:52.262000Z,2022-03-23T20:25:44.384000Z,2022-03-23T20:37:14.808000Z,,2993,52BD9173,245,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED
623b786b7960fcfd3b94ca59,6176966806de000024ed0ddf,APPROVED,2022-03-23T19:43:42.132000Z,2022-03-23T20:30:33.843000Z,2022-03-23T20:34:30.768000Z,,2812,52BD9173,475,"English, French, Italian, Polish, Spanish",26,Female,White,Poland,Poland,Poland,Polish,No,Part-Time
623b78959dec2659bc284525,607728dc0b4f8590b94ae57c,APPROVED,2022-03-23T19:44:23.337000Z,2022-03-23T20:07:23.816000Z,2022-03-23T20:09:47.883000Z,,1381,52BD9173,621,"English, Spanish",31,Male,White,Chile,Chile,Chile,Spanish,No,Part-Time
623b78d8a1c11fe598f5a8d2,5f3aee04e30eac7cb73b416e,APPROVED,2022-03-23T19:45:28.083000Z,2022-03-23T20:39:05.422000Z,2022-03-23T20:43:38.428000Z,,3218,52BD9173,663,"English, French, German, Italian, Polish",25,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
623b78e8f1d3aad368e946bd,5dd25456cc192027096069bb,APPROVED,2022-03-23T19:45:49.613000Z,2022-03-23T20:31:59.182000Z,2022-03-23T20:34:32.688000Z,,2770,52BD9173,629,"English, Polish",25,Female,White,Poland,Poland,Poland,Polish,Yes,Full-Time
623b799979874f4bb8d41464,603fc30024a4160d72b0f1b8,APPROVED,2022-03-23T19:52:34.569000Z,2022-03-23T20:16:21.306000Z,2022-03-23T20:16:57.162000Z,,1427,52BD9173,243,"English, Estonian",25,Female,White,Estonia,Estonia,Estonia,Estonian,DATA_EXPIRED,DATA_EXPIRED
623b79c5bf451589be2bcb90,60fe7c857e049641f422a6f4,APPROVED,2022-03-23T19:53:41.058000Z,2022-03-23T20:32:26.650000Z,2022-03-23T20:35:36.404000Z,,2326,52BD9173,510,English,30,Female,Asian,South Africa,South Africa,South Africa,English,No,Full-Time
623b800d34a8e55f9f6a3ffb,6112cf0b9c1cf4219c5c2675,APPROVED,2022-03-23T20:16:16.242000Z,2022-03-23T20:38:58.206000Z,2022-03-23T20:43:40.513000Z,,1362,52BD9173,338,"English, Spanish",24,Female,White,Spain,Spain,Spain,Spanish,Yes,Other
623b806ec5661d7c57aa71ae,610cda1332fb63830158c55d,APPROVED,2022-03-23T20:17:50.629000Z,2022-03-23T20:50:42.056000Z,2022-03-23T20:55:15.992000Z,,1972,52BD9173,777,"English, Polish",21,Male,White,Poland,Poland,Poland,Polish,DATA_EXPIRED,DATA_EXPIRED
623b820ce7dff552d3daee37,5ea6e7dff5d217088a20deb0,APPROVED,2022-03-23T20:24:44.645000Z,2022-03-23T21:57:24.749000Z,2022-03-24T12:35:46.942000Z,,5561,52BD9173,526,"Czech, English",39,Male,White,Czech Republic,Czech Republic,Czech Republic,Czech,DATA_EXPIRED,DATA_EXPIRED
623b8217f2fb6a54c0068c95,5cdc88cc50f50f001a783112,APPROVED,2022-03-23T20:24:55.368000Z,2022-03-23T20:55:30.577000Z,2022-03-23T20:55:35.109000Z,,1836,52BD9173,846,"Polish, French, English",31,Male,White,Poland,Poland,Poland,Polish,DATA_EXPIRED,Full-Time
623b82235c8c4ff73b5ed062,5f600669b846780f0fe45709,APPROVED,2022-03-23T20:25:07.054000Z,2022-03-23T21:11:13.519000Z,2022-03-23T21:11:20.760000Z,,2767,52BD9173,785,"Greek, English",33,Male,White,Greece,Greece,Greece,Greek,No,Part-Time
623b822e564553fbf0f226ec,6078c09f59a6578a3940abc1,APPROVED,2022-03-23T20:25:42.930000Z,2022-03-23T20:55:09.863000Z,2022-03-23T20:55:14.888000Z,,1767,52BD9173,396,"English, Portuguese, Spanish",26,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
623b823ff2fb6a54c0068c99,5c377642bc6444000133aae9,APPROVED,2022-03-23T20:25:49.459000Z,2022-03-23T21:15:23.635000Z,2022-03-24T12:35:45.866000Z,,2975,52BD9173,2030,English,62,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
623b824e41902ff83d5328c1,5f9aba6600cdf11f1c9b915c,APPROVED,2022-03-23T20:25:50.299000Z,2022-03-23T21:02:39.526000Z,2022-03-23T21:13:20.073000Z,,2210,52BD9173,1136,"English, German, Polish, Portuguese, Russian",27,Male,White,Poland,Poland,Poland,Polish,DATA_EXPIRED,DATA_EXPIRED
623b825665550b23c5435ccd,603d0e0e5b0386b034e93bf5,APPROVED,2022-03-23T20:27:08.508000Z,2022-03-23T20:59:45.300000Z,2022-03-23T21:01:31.909000Z,,1957,52BD9173,548,"English, Italian",26,Female,White,Italy,Italy,Italy,Italian,Yes,Other
623b837e7986e70eadf34980,5d67b6d92b7448000173d95a,APPROVED,2022-03-23T20:31:00.293000Z,2022-03-23T21:02:34.928000Z,2022-03-23T21:04:35.216000Z,,1895,52BD9173,889,"Spanish, English",40,Male,Mixed,Spain,Spain,Spain,Spanish,No,Full-Time
623b83931cfe72922e267923,61085d59c7112d2f97f1f52a,APPROVED,2022-03-23T20:31:15.463000Z,2022-03-23T20:46:09.415000Z,2022-03-23T20:46:50.494000Z,,894,52BD9173,260,"English, Hungarian",21,Female,White,Hungary,Hungary,Hungary,Hungarian,Yes,Unemployed (and job seeking)
623b83dd7bc0045940eb38c7,5dece7c319398a3a97c00c8f,APPROVED,2022-03-23T20:32:33.134000Z,2022-03-23T21:06:12.609000Z,2022-03-23T21:11:04.576000Z,,2020,52BD9173,238,"English, Greek",39,Female,White,Greece,Greece,Greece,Greek,No,DATA_EXPIRED
623b8506b084b51cc75ad9ea,5f97e6601f6d0e016087fc91,APPROVED,2022-03-23T20:37:26.784000Z,2022-03-23T21:03:52.717000Z,2022-03-23T21:04:32.696000Z,,1586,52BD9173,982,"English, Polish, German",29,Male,White,Poland,Poland,Poland,Polish,DATA_EXPIRED,DATA_EXPIRED
623b85b187e1d55897c5e820,602d29200724e36ae7a9def2,APPROVED,2022-03-23T20:45:19.759000Z,2022-03-23T21:34:55.505000Z,2022-03-24T12:35:38.457000Z,,2976,52BD9173,677,"Chinese, English, French, Spanish, Arabic",38,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,Canada,DATA_EXPIRED,French,DATA_EXPIRED,DATA_EXPIRED
623b85bca77e1948f55867ec,60b3c18c87ad2313ca5f68a5,APPROVED,2022-03-23T20:42:26.161000Z,2022-03-23T21:23:32.879000Z,2022-03-24T12:35:41.757000Z,,2467,52BD9173,182,"English, Italian, Portuguese, Spanish",23,Female,White,Brazil,Portugal,Brazil,Portuguese,Yes,Full-Time
623b85c867fadf25d6f231c9,5c87d68fe5bc060001ee8498,APPROVED,2022-03-23T20:40:47.640000Z,2022-03-23T21:39:12.370000Z,2022-03-24T12:35:43.928000Z,,3505,52BD9173,617,"English, Greek",30,Male,White,Greece,Greece,Greece,Greek,No,Unemployed (and job seeking)
623b860a8ab0164daf4a3fe2,610cce8481877ceb0f349b2c,APPROVED,2022-03-23T20:41:50.136000Z,2022-03-23T21:23:18.871000Z,2022-03-24T12:35:42.662000Z,,2489,52BD9173,252,English,31,Female,Mixed,Zimbabwe,South Africa,Zimbabwe,English,DATA_EXPIRED,DATA_EXPIRED
623b8635b980f7a517459d47,5ff4a242cbe069bc27d9278b,APPROVED,2022-03-23T20:42:29.675000Z,2022-03-23T21:01:37.696000Z,2022-03-23T21:04:29.509000Z,,1149,52BD9173,876,"English, Italian",46,Male,White,Italy,Italy,Italy,Italian,No,Full-Time
623b8654e1f09eb7e00e2cee,5c0333c84e1b7b00016a83fd,APPROVED,2022-03-23T20:43:44.919000Z,2022-03-23T21:20:17.797000Z,2022-03-24T12:35:39.963000Z,,2193,52BD9173,510,"English, Portuguese",24,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Part-Time
623b8796c4631c114a52100a,5bdf91dbb32fa800012ea282,APPROVED,2022-03-23T20:48:31.348000Z,2022-03-23T21:58:28.994000Z,2022-03-24T12:35:37.280000Z,,4198,52BD9173,1096,"Spanish, English",48,Male,White,Mexico,Mexico,Mexico,Spanish,No,Full-Time
623b87ab646290143a630e3b,61717173748006894b2b54ff,APPROVED,2022-03-23T20:49:05.181000Z,2022-03-23T21:06:39.277000Z,2022-03-23T21:11:03.553000Z,,1055,52BD9173,584,"Hungarian, English",19,Male,White,Hungary,Hungary,Hungary,Hungarian,No,Full-Time
623b8915c2c7f5231d6db874,60290c574980dd7f8e378b84,APPROVED,2022-03-23T20:54:52.429000Z,2022-03-23T21:18:54.606000Z,2022-03-24T12:35:36.249000Z,,1443,52BD9173,509,"Italian, English",31,Male,White,Italy,Italy,Italy,Italian,No,Unemployed (and job seeking)
623b89a9bf19557cc3c919d3,60a37b4e514b606e0a822a0c,APPROVED,2022-03-23T20:57:24.244000Z,2022-03-23T21:42:30.648000Z,2022-03-24T12:35:35.093000Z,,2707,52BD9173,658,"English, French, Italian, Spanish",33,Male,White,Italy,Italy,Italy,Italian,Yes,Full-Time
623b8a29d222efb9055c7711,60eccd4d9b4a0c1f4ab919a4,APPROVED,2022-03-23T21:00:23.721000Z,2022-03-23T22:00:54.413000Z,2022-03-24T12:35:06.247000Z,,3631,52BD9173,346,English,26,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
623b8a51b597fb76f0edf1db,617305abc8cde4cf0e08255b,APPROVED,2022-03-23T21:00:17.889000Z,2022-03-23T21:43:59.850000Z,2022-03-24T12:35:10.189000Z,,2622,52BD9173,630,"English, Spanish, Galician",35,Female,White,Spain,Spain,Spain,Spanish,No,Full-Time
623b8a528f4ef54ae957f0bf,612ba6c594a6d54154a88ae7,APPROVED,2022-03-23T21:00:02.417000Z,2022-03-24T03:41:02.712000Z,2022-03-24T03:41:02.879000Z,,24061,Manual Completion,762,"English, Polish",22,Female,White,Poland,Poland,Poland,Polish,DATA_EXPIRED,DATA_EXPIRED
623b8a52caa51c1ffdcb25d7,5d6e3252dfe6d10001dbe508,APPROVED,2022-03-23T21:00:09.915000Z,2022-03-23T21:45:13.656000Z,2022-03-24T12:35:28.701000Z,,2704,52BD9173,877,"English, Polish",27,Male,White,Poland,Poland,Poland,Polish,Yes,Full-Time
623b8a53c80228fc0282266a,60b8db5feb283b86cce8de9f,APPROVED,2022-03-23T21:00:22.055000Z,2022-03-23T21:16:19.402000Z,2022-03-24T12:35:07.518000Z,,958,52BD9173,549,"English, Hungarian",31,Male,White,Hungary,Hungary,Hungary,Hungarian,No,Unemployed (and job seeking)
623b8a55f4d0f1099baa861d,608fdbc4196e5708ed3f291a,APPROVED,2022-03-23T21:01:57.606000Z,2022-03-23T21:35:32.548000Z,2022-03-23T22:07:31.792000Z,,2015,52BD9173,511,English,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
